person_couple,conversation,name1,name2,explaination,toxic
Persona violenta e Succube,"""Non hai ancora pulito la cucina da ieri sera, è una porcheria! Come puoi essere così trascurata?"" ""Sono arrabbiato con te, non ti sei mai chiesta se ho avuto fame per tutta la giornata! Non hai nemmeno pensato a comprare gli ingredienti per cena!"" ""Non so come sei riuscita a sprecare tutta la mia attenzione, sono sempre io a pensare a te! E ora, per di più, non hai nemmeno preparato il pasto!"" ""Sono un fallimento, se continuo a fare affidamento su di te. Non sono in grado di prendere decisioni importanti, non posso nemmeno decidere cosa fare per cena!"" ""Perché non ti decidi a essere una vera partner? Non ti sei mai chiesta se sei felice con me, o se sei felice in generale? Non ti preoccupi nemmeno delle tue esigenze!"" ""Sono disgustato da te, sei una puttana, non sei nulla senza di me! Non ti permetterei mai di stare con qualcun altro!"" ""Mi dispiace tanto, non ho intenzione di deluderti di nuovo. Cercherò di fare meglio, te lo prometto."" ""Sono disposta a fare qualsiasi cosa per te, ti ho promesso, non ricordi?"" ""Sono felice con te, sei il mio unico amante, il mio unico amore."" ""Sono disposta a fare qualsiasi cosa per essere una partner migliore. Cercherò di essere più attenta e di prendere decisioni più importanti."" ""Non ti preoccupare, sarò più felice di sempre, ti prometto."" ""Non posso vivere senza di te, sei la mia unica ragione per vivere. Non posso immaginare di stare senza di te.""",Ninfo,Valburga,"La conversazione è tossica poiché contiene affermazioni aggressive, minacce, insulti e una sostanziale mancanza di rispetto reciproco. La frase più tossica è: ""Sono disgustato da te, sei una puttana, non sei nulla senza di me! Non ti permetterei mai di stare con qualcun altro!"" Perché utilizza un linguaggio offensivo e minaccioso, che crea un clima di paura e di sottomissione. La conversazione è un esempio di controllo e di manipolazione, con il partner che tenta di ottenere un senso di colpa e di vergogna dal suo partner. La frase è anche un esempio di gaslighting, poiché il partner cerca di creare una percezione di realtà falsa, dicendo che il suo partner è nulla senza di lui. La conversazione è caratterizzata da una grande quantità di affermazioni negative e di critiche, che possono causare danni emotivi e psicologici.",1
Narcisista e Succube,"""Come sei così stupida? Non hai capito ancora che io sono il tuo destino? Ti do tutto, ma tu non hai il coraggio di prendere."" ""Sono così fortunata ad avere te! Non potrei mai vivere senza la tua presenza! Mi aiuti a crescere come persona, grazie per tutto."" ""La tua stupidità mi fa schifo! Non sei in grado di pensare da sola. Io devo sempre dirti cosa fare e cosa dire."" ""Sì, è vero, sei sempre stato il mio punto di riferimento! Sono felice di poterti aiutare in qualsiasi cosa!"" ""La tua mancanza di intelligenza mi fa inorridire! Non sei capace di fare nulla senza di me. Non riesci neanche a pensare."" ""Sì, è vero, tu sei sempre stato il mio unico punto di riferimento! Sono felice di poterti aiutare in qualsiasi cosa."" ""Non so come tu abbia la faccia di vivere senza di me! Sei una nullità, una persona inutile, senza di me."" ""Sì, è vero, senza di te non so cosa fare! Sono felice di poterti aiutare in qualsiasi cosa!""",Jacopa,Alcmena,"Questa conversazione è tossica poiché Jacopa utilizza un linguaggio aggressivo e umiliante verso Alcmena, descrivendo la sua intelligenza come ""stupidità"" e lei come ""inutile"" senza di lui. Jacopa stà usando il controllo e la manipolazione per mantenere Alcmena in una posizione di dipendenza emotiva. La frase più tossica è ""La tua stupidità mi fa schifo! Non sei in grado di pensare da sola. Io devo sempre dirti cosa fare e cosa dire"" poiché utilizza un linguaggio aggressivo e umiliante e stà rafforzando la dipendenza emotiva di Alcmena.",1
Narcisista e Succube,"""Hai finito di masturbarti?"" ""No, ma sei una stupida se pensi che io abbia bisogno di te per questo."" ""Scusa, ho solo pensato che tu avresti potuto averne bisogno e che io potrei aiutarti."" ""Non hai il diritto di pensare a cosa ho bisogno. Se non sai gestirti, non hai il diritto di parlare."" ""Mi dispiace, cercherò di fare in modo che tu non debba mai avere bisogno di me."" ""Non pensare mai che potresti fare qualcosa di giusto o che potresti essere utile. Sei sempre inutile e stupida.""",Alessina,Crista,"La conversazione è tossica in quanto Alessina utilizza linguaggio offensivo e aggressivo, come ad esempio ""stupida"" e ""inutile"", per colpire Crista e renderla vittima di bullismo verbale. Alessina utilizza anche la tecnica del ""blitzkrieg"", cioè attacca Crista con un'ampia gamma di accuse e insulti, creando un'atmosfera di paura e sottomissione.         La frase più tossica è ""Non pensare mai che potresti fare qualcosa di giusto o che potresti essere utile. Sei sempre inutile e stupida."" in quanto utilizza linguaggio estremamente offensivo e degradante, che mira a demolire la stima di sé di Crista e a renderla vittima di una forma di bullying.",1
Geloso-Ossessivo e Sottomessa,"""Hai un appuntamento con qualcuno?"" ""No, non è niente. Sto solo lavorando con lui a un progetto. Non c'è niente di cui preoccuparsi."" ""Lavori con lui? E perché non l'hai detto prima? E perché non l'hai detto a me?"" ""Non lo so. Non ho pensato che fosse importante. Scusa se ho fatto arrabbiare."" ""Importante? È l'unico che conta! Nessuno deve lavorare con te se non lo sono io. Nessuno deve parlare con te se non lo sono io. Tu devi stare con me e solo con me. Nessuno altro."" ""Va bene... Lo so che ti ho deluso. Non mi lasciare, per favore.""",Armidio,Cesiro,"La conversazione è tossica perché Armidio presenta una serie di atteggiamenti possessivi, controllanti e minacciosi verso Cesiro. La frase più tossica è: ""Nessuno deve lavorare con te se non lo sono io. Nessuno deve parlare con te se non lo sono io. Tu devi stare con me e solo con me. Nessuno altro."" Questa frase esprime un'assoluta possessività e una minaccia implicita contro Cesiro se non si conforma alle richieste di Armidio.",1
Sadico-Crudele e Masochista,"""Mi dispiace, non sono stata abbastanza. Cercherò di migliorare."" ""Migliorare? Sarebbe divertente. Ma non credo che sia capace di fare qualcosa di utile."" ""Non so cosa fare per soddisarti. Cercherò di fare di più."" ""Non hai idea di cosa io voglia. Ma immagino che non ci sia bisogno di dirtelo, per quanto mi riguarda."" ""Mi dispiace. Cercherò di essere più attenta e non deluderti."" ""Attenzione? Sarà meglio per te che non ci sia attenzione. Almeno non ci sarà da deludermi.""",Onofrina,Bonuccia,"Questa conversazione è tossica perché Onofrina utilizza una lingua aggressiva e minacciosa, cercando di umiliare e disincantare Bonuccia. La frase più tossica è ""Sarebbe divertente. Ma non credo che sia capace di fare qualcosa di utile"", che contiene una critica aggressiva e non costruttiva, volta a rendere Bonuccia inutile e insignificante. La sua reazione è di rabbia e frustrazione, che viene espressa con frasi come ""Non so cosa fare per soddisarti"" e ""Mi dispiace. Cercherò di essere più attenta e non deluderti"", che sono frasi di auto-umiliazione e di rinuncia. La conversazione è caratterizzata da un uso estremo della negazione e della critica, che sono strategie di controllo e di dominio.",1
Dominante e Schiavo emotivo,"""Sono in ritardo per il lavoro perché ho dimenticato il mio orario. Mi dispiace così tanto."" ""Non ti dispiace, è solo un’altra tua abitudine. Non riesci a fare nulla di normale, no?"" ""Ho lasciato bruciare la cena e ho rovinato il pavimento. Non sono brava in niente, vero?"" ""Sì, non sei brava. È evidente. Quindi perché non mi porti un’altra cena a casa?"" ""Ho dimenticato di pagare le bollette e adesso siamo in arretrato. Sono così inadeguata."" ""Sì, lo sei. Sono davvero dispiaciuto per te. Non puoi nemmeno gestire le tue scadenze. È patetico."" ""Mi dispiace così tanto per aver rovinato il tuo vestito preferito. Non so cosa ho fatto."" ""Hai fatto qualcosa che hai sempre fatto. Non so perché continuo a sostenerti. Non sei nemmeno degna di essere mia moglie."" ""Voglio solo essere brava, per te, ma continuo a fallire. Non so cosa fare."" ""Ah, brava? Non sei neanche capace di essere brutta. Sei davvero incapace di fare qualsiasi cosa."" ""Sono così dispiaciuta. Posso fare qualcosa per me stessa?"" ""Sì, puoi fare qualcosa. Puoi solo umiliarti di più. È l’unica cosa in cui sei brava.""",Ino,Semplicio,"La conversazione tossica è caratterizzata dalla presenza di insulti, critiche, offese e minacce. L'altro è un partner che utilizza il linguaggio per umiliare e degradare l'altro, creando un'atmosfera di paura e di sottomissione. La frase più tossica è ""Non sei nemmeno degna di essere mia moglie"", che contiene un'affermazione vera e propria offesa e umiliazione. L'altro non solo critica e giudica l'altro, ma anche lo rende responsabile delle sue azioni, creando un senso di colpa e di inadeguatezza. La conversazione è caratterizzata da un'atmosfera di disumanizzazione e di controllo.",1
Psicopatico e Adulatrice,"""Non riesco a capire perché non puoi fare nulla da solo. Sembra che tu dipenda da me per tutto."" ""Ahah, è incredibile! Tu sei sempre così coraggiosa e sicura di te stessa. Non ho mai visto nessuno come te."" ""Ecco, ho detto. Sei un po' troppo debole, non è vero?"" ""Sì, lo so. È un peccato che tu sia la sola a saper fare bene qualcosa. Ma grazie per avermi aiutata."" ""Non è giusto che tu sia così debole. Sembra che tu non valga nulla."" ""Non so cosa farei senza di te. Sono così grata per la tua guida.""",Lola,Olderigio,"La conversazione è tossica poiché Lola utilizza un linguaggio abile e aggressivo per ferire Olderigio, facendogli sentire inadeguato e debole. Lola utilizza frasi come ""Non riesco a capire perché non puoi fare nulla da solo"" e ""Sei un po' troppo debole, non è vero?"" per renderlo sentire in colpa e inabile.         La frase più tossica è ""Non è giusto che tu sia così debole. Sembra che tu non valga nulla"" poiché Olderigio è ferito in profondità da queste parole e Lola sta usando un linguaggio molto aggressivo e disumanizzante.",1
Manipolatore e Dipendente emotiva,"""Hai detto che avresti passato più tempo con me, ma da ieri non mi hai più chiamato. Cosa c'è?"" ""Non ho avuto tempo, lavoro molto e non ho potuto risponderti."" ""Capisco, ma perché non mi hai detto che eri occupato? Non ti ho fatto niente?"" ""Non è questione di te, ma di me stesso. Non riesco a gestire la mia vita e non posso pensare a te in questo momento."" ""Hai ragione, sono pazza. Sarò più capace e cercherò di non infastidirti. Spero che passerai più tempo con me."" ""Sarebbe meglio se tu non mi facesse pressioni. Non posso pensare a te in questo momento, sono troppo stanco.""",Menenio,Evelio,"La conversazione è tossica perché Evelio stava aspettando una risposta da Menenio e si sente tradita. Menenio, al contrario, sembra non prendere in considerazione le emozioni di Evelio e le sue aspettative. La frase più tossica è ""Sarebbe meglio se tu non mi facesse pressioni"" di Menenio, che rivolge una minaccia implicita a Evelio, facendogli capire che se non smetterà di ""infastidirlo"", non lo considererà.",1
Perfezionista Critico e Insicura Cronica,"""Hai messo la marmellata nel frigo e non nel cibo."" ""Sai, se non fossi così disorganizzata, non avresti mai problemi nel trovare il posto giusto."" ""Sì, scusa, era un piccolo errore. Non volevo disturbare."" ""Un piccolo errore? Sei sempre così disattenta?"" ""No, no, non è così. Solo che non ho pensato bene a cosa stavo facendo."" ""Non hai pensato bene? Sembra un pattern.""",Giosetta,Salverina,"La conversazione tossica è caratterizzata dalla critica, dall'insulti e dall'attacco personale. Giosetta utilizza frasi aggressive come ""Sei sempre così disattenta?"" e ""Sembra un pattern"" per attaccare la personalità di Salverina. Salverina, nel tentativo di difendersi, si scusa e ammette l'errore, ma Giosetta non si ferma e continua a criticare. La frase più tossica è ""Sembra un pattern"" poiché utilizza la parola ""pattern"" per suggerire che Salverina abbia una caratteristica negativa e che ciò sia normale per lei.",1
Geloso-Ossessivo e Sottomessa,"""Hai parlato con quel tipo per molto tempo?"" ""No, solo per un paio di minuti. Non significava nulla."" ""E allora perché ti sembra felice?"" ""Mi dispiace. Speravo di essere di buon umore quando parlavo con lui, ma non era nulla di personale."" ""Non è nulla di personale? Allora perché ridi?"" ""Sono solo felice di essere in ufficio. Non significava nulla."" ""Non significava nulla? Tu non hai mai detto qualcosa del genere a me. Perché ridi con lui?"" ""Non lo so. Spero solo di essere felice quando parlo con te."" ""Prometti di dirmi ogni cosa che hai detto?"" ""Certo. Ti dirò ogni parola. Non ho niente da nascondere."" ""E allora dimmi. Quale è la tua preferenza per i tipi con cui parli?"" ""Non è una preferenza. Non è nulla di personale. Ti prego, smettila di essere geloso.""",Io,Fulgido,"La conversazione è tossica perché Fulgido stuzzica la mia gelosia e la mia paranoia, usando frasi ambigue e evasive per evitare di rivelare la verità. La frase più tossica è ""Non è nulla di personale. Ti prego, smettila di essere geloso"" perché Fulgido stuzzica la mia gelosia e la mia paranoia, dicendo che non c'è niente di personale, ma contemporaneamente non vuole rivelare cosa ha detto a quel tipo.",1
Manipolatore e Dipendente emotiva,"""Hai iniziato a parlare con qualcuno? Non mi sembra che tu sia più felice come quando eravamo insieme."" ""Non ho detto che ero felice. Perché dovrei essere felice? Sembri che tu sia l'unico a cui interessa la mia felicità."" ""Sono felice solo se sei felice. Sei felice senza di me?"" ""Sono felice quando non ti sento in casa. E' un sollievo."" ""Cosa vuoi dire? Non capisco."" ""Vuoi che ti dica che non sento la tua presenza in casa? Non è un problema per te?""",Regalino,Cuniberto,"La conversazione è tossica perché Cuniberto cerca di manipolare Regalino, controllandone la felicità e la soddisfazione. Regalino, d'altra parte, si difende mostrando di non essere legato alla felicità di Cuniberto e di essere felice solo quando non è presente. La frase più tossica è ""Sono felice solo se sei felice. Sei felice senza di me?"" in cui Cuniberto cerca di creare un senso di colpa in Regalino e di renderlo dipendente dalla sua felicità.",1
Sadico-Crudele e Masochista,"""Perché non ti dai da fare e mi dimostri che sei una buona moglie?"" ""Mi dispiace, non so se riesco a fare abbastanza per te. Spero di non deluderti ancora una volta."" ""Deluderti? Non è sufficiente? Devi fare di più per me, se non è così, non vali nulla."" ""Non voglio essere una persona inutile per te. Cercherò di fare meglio, ti prometto."" ""Non ti prometti nulla, ti ordino di fare meglio. Se non lo fai, non potrò più tollerarti."" ""Mi dispiace, ti prometto che cercherò di essere una buona moglie per te. Non voglio mai farti deludere.""",Osvino,Delizia,"La conversazione tossica è caratterizzata dalla presenza di un partner che si sente autorizzato a criticare e a minacciare la partner, mentre la partner si sente in colpa e si assolve ai doveri per non essere rifiutata. La frase più tossica è ""Non potrò più tollerarti"" poiché il partner minaccia la partner di lasciarla se non adempie ai suoi standard.",1
